file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2022-12-16,13:30,350.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-12-16T133000_AIU-0547.ghg,2022-12-16,14:00,350.5832,1,18000,18000,-0.632602E-01,1,9.86475,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.541949E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.890518E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.955668E-01,2.33949,2.33949,-0.200000,0,278.621,278.027,94424.3,1.18319,1005.23,0.244801E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.515350,-1.10111,0.863818E-01,1.21881,0.111419E-12,0.931828E-14,1.21881,7.09564,43.2115,295.081,4.06419,-9999,0.231227,1.31698,-104.739,-0.276878E-01,-9999,-0.358697E-01,0,48.6116,-7.37700,16.6868,41.5525,63.3701,88.8775,133.155,-0.625457E-01,1.01142,9.72635,1.01423,-9999,-9999,-9999,-9999,-9999,-9999,-0.472111E-02,1.14793,800000009,800001109,800000009,800000009,800001109,800101109,899999999,899999999,89999,89999,89,89,2,4,3,18,0,0,3,18000,18000,18000,0,0,0,0,0,0,0,0,0,16906,0,0,0,18000,18000,18000,18000,-9999,1.23546,1.22626,0.172232,0.104568E-01,-9999,-9999,0.455565E-08,0.817766E-02,-9999,-9999,-0.472111E-05,12.0180,94815.5,11.5000,0.00000,0.00000,-9999,0.00000,2.14638,88.8913,1.00007,-273.150,9.00037,-273.150
2022-12-16T140000_AIU-0547.ghg,2022-12-16,14:30,350.6040,1,18000,18000,0.179322E-01,2,-5.49224,2,-9999,-9999,-9999,-9999,-9999,-9999,0.416151E-02,2,0.393166,-9999,-9999,-9999,-0.131826E-03,-9999,-9999,0.103855E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.954177E-01,2.33748,2.33748,0.00000,1,278.780,278.233,94427.6,1.18236,1005.24,0.244974E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.203935,-0.908120,0.558610E-01,0.932412,-0.168614E-13,0.108842E-13,0.932412,5.09220,54.6255,282.657,3.43466,-9999,0.123152,1.14748,28.4232,0.102029,-9999,0.375223E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.177579E-01,1.00982,-5.39953,1.01717,-9999,-9999,-9999,-9999,-9999,-9999,0.336555E-02,1.23650,800000009,800001109,800000009,800000009,800001109,800101109,899999999,899999999,89999,89999,89,89,2,20,3,18,0,0,3,18000,18000,18000,0,0,0,0,0,0,0,0,0,17901,0,0,0,18000,18000,18000,18000,-9999,0.936665,1.19337,0.164925,0.171545E-01,-9999,-9999,0.111943E-07,-0.454296E-02,-9999,-9999,0.336555E-05,12.0180,94818.5,11.4929,0.00000,0.00000,-9999,0.00000,2.14506,88.4079,1.00006,-273.150,9.00034,-273.150
2022-12-16T143000_AIU-0547.ghg,2022-12-16,15:00,350.6249,1,18000,18000,-0.693174E-01,1,11.2521,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.571071E-02,0,0.326937,-9999,-9999,-9999,-0.324279E-03,-9999,-9999,0.803878E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.951817E-01,2.33255,2.33255,-0.100000,0,279.039,278.404,94451.1,1.18193,1005.24,0.245063E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.436992,-1.11477,0.542956E-01,1.19859,-0.404406E-13,0.844571E-15,1.19859,4.94868,82.6097,248.595,2.59635,-9999,0.242173,0.824498,-105.516,-0.274841E-01,-9999,-0.391064E-01,0,65.6062,-9.95599,22.5205,56.0792,85.5243,119.949,179.706,-0.685263E-01,1.01155,11.0935,1.01429,-9999,-9999,-9999,-9999,-9999,-9999,-0.497473E-02,1.14794,800000009,800001109,800000009,800000009,800001109,800001109,899999999,899999999,89999,89999,89,89,1,3,1,9,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,17702,0,0,0,18000,18000,18000,18000,-9999,0.849962,0.709750,0.892847E-01,0.111629E-01,-9999,-9999,0.121632E-07,0.933708E-02,-9999,-9999,-0.497473E-05,12.0180,94840.4,11.4900,0.00000,0.00000,-9999,0.00000,2.14140,88.5774,1.00007,-273.150,9.00039,-273.150
2022-12-16T150000_AIU-0547.ghg,2022-12-16,15:30,350.6457,1,18000,18000,0.349248E-01,1,3.67655,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.284419E-02,1,-0.106635,-9999,-9999,-9999,-0.890877E-04,-9999,-9999,-0.998477E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.951564E-01,2.33120,2.33120,-0.200000,0,279.001,278.348,94462.0,1.18230,1005.24,0.244986E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.355607,-1.13659,0.224744E-01,1.19113,-0.103743E-12,-0.104930E-13,1.19113,5.49364,84.5331,252.627,1.08113,-9999,0.171871,0.616281,-115.446,-0.251201E-01,-9999,-0.179987E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.345246E-01,1.01159,3.62466,1.01432,-9999,-9999,-9999,-9999,-9999,-9999,-0.247763E-02,1.14795,800000009,800001109,800000009,800000009,800001119,800101119,899999999,899999999,89999,89999,89,89,2,6,0,24,0,0,3,18000,18000,18000,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,0.536093,0.607662,0.888073E-01,0.450884E-02,-9999,-9999,0.475009E-08,0.304979E-02,-9999,-9999,-0.247763E-05,12.0180,94849.8,11.4900,0.00000,0.00000,-9999,0.00000,2.14026,88.3098,1.00007,-273.150,9.00038,-273.150
2022-12-16T153000_AIU-0547.ghg,2022-12-16,16:00,350.6665,1,18000,18000,0.482125E-01,0,3.44467,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.214455E-02,1,-0.103109,-9999,-9999,-9999,-0.135451E-03,-9999,-9999,0.382809E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.951043E-01,2.32914,2.32914,-0.300000,0,279.053,278.294,94475.5,1.18270,1005.24,0.244903E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.398260,-1.12371,0.367553E-01,1.19276,0.101011E-12,0.402515E-14,1.19276,4.13613,82.7112,250.485,1.76587,-9999,0.201903,0.777686,-199.772,-0.145166E-01,-9999,-0.143503E-01,0,57.2509,-8.68805,19.6524,48.9372,74.6324,104.673,156.819,0.476605E-01,1.01158,3.39606,1.01431,-9999,-9999,-9999,-9999,-9999,-9999,-0.186816E-02,1.14795,800000009,800001109,800000009,800000009,800011109,800011109,899999999,899999999,89999,89999,89,89,7,6,2,53,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,0.491616,0.976517,0.872404E-01,0.144445E-02,-9999,-9999,0.338642E-08,0.285650E-02,-9999,-9999,-0.186816E-05,12.0180,94859.2,11.4938,0.00000,0.00000,-9999,0.00000,2.13854,87.1490,1.00007,-273.150,9.00038,-273.150
2022-12-16T160000_AIU-0547.ghg,2022-12-16,16:30,350.6873,0,18000,18000,-0.470882E-01,0,-0.619663,2,-9999,-9999,-9999,-9999,-9999,-9999,-0.179125E-02,0,-0.619164E-01,-9999,-9999,-9999,-0.355705E-03,-9999,-9999,-0.162368E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.948836E-01,2.32373,2.32373,-0.300000,0,279.069,278.262,94464.6,1.18270,1005.24,0.244903E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.805069E-01,-0.741053,0.792819E-01,0.749618,-0.526533E-13,-0.171124E-14,0.749618,3.35137,63.0123,276.200,6.07113,-9999,0.199535,0.639941,1071.81,0.270570E-02,-9999,0.261213E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.466307E-01,1.00981,-0.611638,1.01312,-9999,-9999,-9999,-9999,-9999,-9999,-0.153491E-02,1.16700,800000009,800001109,800000009,800000009,800011119,800011119,899999999,899999999,89999,89999,89,89,24,0,2,33,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,0.323819,0.894472,0.615909E-01,0.540577E-02,-9999,-9999,0.572980E-08,-0.514461E-03,-9999,-9999,-0.153491E-05,12.0180,94847.3,11.5000,0.00000,0.00000,-9999,0.00000,2.13328,88.2169,1.00007,-273.150,9.00036,-273.150
2022-12-16T163000_AIU-0547.ghg,2022-12-16,17:00,350.7082,0,18000,18000,-0.738630E-01,1,-8.97811,1,-9999,-9999,-9999,-9999,-9999,-9999,0.126823E-01,1,-0.169803,-9999,-9999,-9999,-0.717125E-03,-9999,-9999,-0.108495E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.945057E-01,2.31284,2.31284,0.00000,0,279.039,278.173,94501.4,1.18353,1005.24,0.244730E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.617683,-1.18785,0.622411E-01,1.34029,0.546464E-13,-0.114802E-13,1.34029,6.25641,88.1699,242.525,2.66168,-9999,0.249818,0.785104,145.218,0.199700E-01,-9999,0.302074E-01,0,65.7337,-9.97535,22.5643,56.1882,85.6906,120.182,180.055,-0.732992E-01,1.00769,-8.86242,1.01305,-9999,-9999,-9999,-9999,-9999,-9999,0.107397E-01,1.18089,800000009,800001109,800000009,800000009,800011109,810111109,899999999,899999999,89999,89999,89,89,3,1,2,41,0,0,1,18000,18000,18000,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,0.900057,0.575601,0.945503E-01,0.178478E-01,-9999,-9999,0.329105E-07,-0.744910E-02,-9999,-9999,0.107397E-04,12.0180,94883.0,11.4929,0.00000,0.00000,-9999,0.00000,2.12385,88.3796,1.00006,-273.150,9.00031,-273.150
2022-12-16T170000_AIU-0547.ghg,2022-12-16,17:30,350.7290,0,18000,18000,-0.199953,1,-84.1664,1,-9999,-9999,-9999,-9999,-9999,-9999,0.324358E-01,1,-1.26055,-9999,-9999,-9999,-0.346950E-03,-9999,-9999,0.106171E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.945485E-01,2.30758,2.30758,0.700000,0,278.385,277.517,94536.2,1.18677,1005.22,0.244063E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.106598,-0.734405,0.122987,0.752223,0.156781E-13,0.112292E-14,0.752223,4.40635,61.7175,261.741,9.41003,-9999,0.410469,0.766534,68.7302,0.421939E-01,-9999,0.171882,0,102.094,-15.4932,35.0457,87.2688,133.090,186.661,279.652,-0.197996,1.00988,-82.9345,1.01485,-9999,-9999,-9999,-9999,-9999,-9999,0.271300E-01,1.19557,800000009,800001109,800000009,800000009,800001109,800101109,899999999,899999999,89999,89999,89,89,4,10,12,5,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,14804,0,0,0,18000,18000,18000,18000,-9999,0.864188,0.583972,0.849070E-01,0.326551,-9999,-9999,0.553867E-07,-0.695195E-01,-9999,-9999,0.271300E-04,12.0180,94912.9,11.4900,0.00000,0.00000,-9999,0.00000,2.11833,88.5577,1.00005,-273.150,9.00028,-273.150
